School,Name,Position,Year/Class,Status,Date Entered Portal,From Team,To Team,Rating,High School,Profile URL
Memphis,La'andre Thomas,S,SR,Entered,8/26/2021,Memphis,,80.82,Wingfield,https://www.on3.com/rivals/laandre-thomas-77361/
Memphis,Maurice White,EDGE,RS-SO,Entered,8/08/2021,Memphis,,78.77,Martin Luther King Jr.,https://www.on3.com/rivals/maurice-white-86500/
Maryland,Devyn King,CB,SO,Committed,,Maryland,Hawaii Rainbow Warriors,82.83,Junipero Serra,https://www.on3.com/rivals/devyn-king-36660/
Maryland,Andre Porter,DL,FR,Withdrawn,,Maryland,Maryland,86.13,Washington,https://www.on3.com/rivals/andre-porter-4656/
Maryland,Zack Jackson,QB,FR,Entered,6/24/2022,Maryland,,,John Champe,https://www.on3.com/rivals/zack-jackson-144727/
Maryland,Liridon Mujezinovic,OT,JR,Committed,,Avatar,Maryland,84.34,Netherlands,https://www.on3.com/rivals/liridon-mujezinovic-79561/
Maryland,Lavonte Gater,CB,JR,Committed,,Maryland,Kent State Golden Flashes,81.90,Ballou,https://www.on3.com/rivals/lavonte-gater-78572/
Maryland,Billy Edwards Jr.,QB,FR,Committed,,Wake Forest,Maryland Terrapins,81.17,Lake Braddock,https://www.on3.com/rivals/billy-edwards-jr-10463/
Maryland,Khalid Jones,WR,FR,Committed,,Shepherd,Maryland Terrapins,,Quince Orchard,https://www.on3.com/rivals/khalid-jones-155432/
Maryland,Kenny Bennett,CB,RS-SR,Committed,,Maryland,Georgia Tech Yellow Jackets,84.93,Simon Gratz,https://www.on3.com/rivals/kenny-bennett-73237/
Maryland,Henry Chibueze,DL,JR,Committed,,Liberty,Maryland Terrapins,80.00,Woodbridge,https://www.on3.com/rivals/henry-chibueze-47961/
Maryland,Quashon Fuller,DL,RS-FR,Committed,,Florida State,Maryland Terrapins,91.85,Lehigh Senior,https://www.on3.com/rivals/quashon-fuller-97159/
Maryland,Liridon Mujezinovic,OT,JR,Entered,5/04/2022,Avatar,Maryland,84.34,Netherlands,https://www.on3.com/rivals/liridon-mujezinovic-79561/
Maryland,Devyn King,CB,SO,Entered,5/01/2022,Maryland,,82.83,Junipero Serra,https://www.on3.com/rivals/devyn-king-36660/
Maryland,Lavonte Gater,CB,JR,Entered,5/01/2022,Maryland,,81.90,Ballou,https://www.on3.com/rivals/lavonte-gater-78572/
Maryland,Kenny Bennett,CB,RS-SR,Entered,4/30/2022,Maryland,Georgia Tech,84.93,Simon Gratz,https://www.on3.com/rivals/kenny-bennett-73237/
Maryland,Andre Porter,DL,FR,Entered,4/30/2022,Maryland,,86.13,Washington,https://www.on3.com/rivals/andre-porter-4656/
Maryland,Billy Edwards Jr.,QB,FR,Entered,4/29/2022,Wake Forest,,81.17,Lake Braddock,https://www.on3.com/rivals/billy-edwards-jr-10463/
Maryland,Khalid Jones,WR,FR,Entered,4/28/2022,Shepherd,,,Quince Orchard,https://www.on3.com/rivals/khalid-jones-155432/
Maryland,Henry Chibueze,DL,JR,Entered,4/27/2022,Liberty,,80.00,Woodbridge,https://www.on3.com/rivals/henry-chibueze-47961/
Maryland,Darrell Jackson,DL,FR,Committed,,Maryland,Miami Hurricanes,84.45,Gadsden County,https://www.on3.com/rivals/darrell-jackson-145090/
Maryland,Quashon Fuller,DL,RS-FR,Entered,4/25/2022,Florida State,,91.85,Lehigh Senior,https://www.on3.com/rivals/quashon-fuller-97159/
Maryland,Chop Robinson,LB,FR,Committed,,Maryland,Penn State Nittany Lions,91.93,Quince Orchard,https://www.on3.com/rivals/chop-robinson-33856/
Maryland,Darrell Jackson,DL,FR,Entered,4/07/2022,Maryland,,84.45,Gadsden County,https://www.on3.com/rivals/darrell-jackson-145090/
Maryland,Chop Robinson,LB,FR,Entered,3/28/2022,Maryland,,91.93,Quince Orchard,https://www.on3.com/rivals/chop-robinson-33856/
Maryland,Frankie Burgess,LB,SO,Committed,,Maryland,Jackson State Tigers,83.65,Pahokee,https://www.on3.com/rivals/frankie-burgess-44116/
Maryland,Dino Tomlin,WR,RS-SO,Committed,,Maryland,Boston College Eagles,83.65,Shady Side Academy,https://www.on3.com/rivals/dino-tomlin-37119/
Maryland,Nick DeGennaro,WR,SO,Committed,,Maryland,Richmond Spiders,82.23,Hun School,https://www.on3.com/rivals/nick-degennaro-92445/
Maryland,DeJuan Ellis,WR,RS-JR,Committed,,Maryland,Rhode Island Rams,86.67,McDonogh School,https://www.on3.com/rivals/dejuan-ellis-33457/
Maryland,Carlos Carriere,WR,RS-SR,Committed,,Maryland,Central Michigan Chippewas,85.57,Alpharetta,https://www.on3.com/rivals/carlos-carriere-18477/
Maryland,Deshawn Holt,EDGE,RS-FR,Committed,,Maryland,Toledo Rockets,83.88,Westlake,https://www.on3.com/rivals/deshawn-holt-35402/
Maryland,Dino Tomlin,WR,RS-SO,Entered,1/11/2022,Maryland,,83.65,Shady Side Academy,https://www.on3.com/rivals/dino-tomlin-37119/
Maryland,Darryl Jones,WR,JR,Committed,,Maryland,NC State Wolfpack,90.00,Princess Anne,https://www.on3.com/rivals/darryl-jones-142802/
Maryland,Brian Cobbs,WR,JR,Committed,,Maryland,Utah State Aggies,84.30,Hayfield,https://www.on3.com/rivals/brian-cobbs-14418/
Maryland,DeJuan Ellis,WR,RS-JR,Entered,1/06/2022,Maryland,Rhode Island,86.67,McDonogh School,https://www.on3.com/rivals/dejuan-ellis-33457/
Maryland,Malik Jackson,TE,RS-FR,Entered,1/06/2022,Maryland,,80.08,Meade Senior,https://www.on3.com/rivals/malik-jackson-143889/
Maryland,Deshawn Holt,EDGE,RS-FR,Entered,1/05/2022,Maryland,Toledo,83.88,Westlake,https://www.on3.com/rivals/deshawn-holt-35402/
Maryland,Zach Perkins,OT,FR,Committed,,Maryland,USF Bulls,80.93,Berkeley Prep,https://www.on3.com/rivals/zach-perkins-122962/
Maryland,B'Ahmad Miller,EDGE,RS-JR,Committed,,Avatar,Maryland,81.73,St. Frances Academy,https://www.on3.com/rivals/bahmad-miller-9087/
Maryland,Nick DeGennaro,WR,SO,Entered,1/04/2022,Maryland,Richmond,82.23,Hun School,https://www.on3.com/rivals/nick-degennaro-92445/
Maryland,Terrence Lewis,LB,FR,Committed,,Maryland,UCF Knights,95.92,Miami Central,https://www.on3.com/rivals/terrence-lewis-111691/
Maryland,Brian Cobbs,WR,JR,Entered,1/02/2022,Maryland,,84.30,Hayfield,https://www.on3.com/rivals/brian-cobbs-14418/
Maryland,Darryl Jones,WR,JR,Entered,1/01/2022,Maryland,,90.00,Princess Anne,https://www.on3.com/rivals/darryl-jones-142802/
Maryland,Evan Gregory,OT,SR,Entered,1/01/2022,Maryland,,88.70,DeMatha Catholic,https://www.on3.com/rivals/evan-gregory-43282/
Maryland,Carlos Carriere,WR,RS-SR,Entered,12/31/2021,Maryland,Central Michigan,85.57,Alpharetta,https://www.on3.com/rivals/carlos-carriere-18477/
Maryland,Reece Udinski,QB,SR,Entered,12/30/2021,Avatar,Maryland,,North Penn,https://www.on3.com/rivals/reece-udinski-99170/
Maryland,Jacob Copeland,WR,RS-SO,Committed,,Florida,Maryland Terrapins,91.86,Escambia,https://www.on3.com/rivals/jacob-copeland-51865/
Maryland,Osita Smith,S,SO,Entered,12/16/2021,Maryland,,89.80,Milford Academy,https://www.on3.com/rivals/osita-smith-94693/
Maryland,Deajaun McDougle,WR,SO,Committed,,Maryland,Tulane Green Wave,87.17,Deerfield Beach,https://www.on3.com/rivals/deajaun-mcdougle-32883/
Maryland,Peny Boone,RB,FR,Committed,,Maryland,Toledo Rockets,89.07,Martin Luther King Jr.,https://www.on3.com/rivals/peny-boone-96016/
Maryland,VanDarius Cowan,LB,RS-JR,Committed,,West Virginia,Maryland Terrapins,94.67,Palm Beach Gardens,https://www.on3.com/rivals/vandarius-cowan-119318/
Maryland,Jacob Copeland,WR,RS-SO,Entered,12/09/2021,Florida,,91.86,Escambia,https://www.on3.com/rivals/jacob-copeland-51865/
Maryland,Rashard Jackson,RB,JR,Entered,12/01/2021,Maryland,,,Riverdale Baptist,https://www.on3.com/rivals/rashard-jackson-142296/
Maryland,Zach Perkins,OT,FR,Entered,11/30/2021,Maryland,,80.93,Berkeley Prep,https://www.on3.com/rivals/zach-perkins-122962/
Maryland,Deajaun McDougle,WR,SO,Entered,11/30/2021,Maryland,,87.17,Deerfield Beach,https://www.on3.com/rivals/deajaun-mcdougle-32883/
Maryland,VanDarius Cowan,LB,RS-JR,Entered,11/30/2021,West Virginia,,94.67,Palm Beach Gardens,https://www.on3.com/rivals/vandarius-cowan-119318/
Maryland,Almosse Titi,DL,RS-JR,Entered,11/30/2021,Maryland,,83.17,Jefferson,https://www.on3.com/rivals/almosse-titi-3905/
Maryland,Terrence Lewis,LB,FR,Entered,11/29/2021,Maryland,,95.92,Miami Central,https://www.on3.com/rivals/terrence-lewis-111691/
Maryland,Peny Boone,RB,FR,Entered,11/28/2021,Maryland,,89.07,Martin Luther King Jr.,https://www.on3.com/rivals/peny-boone-96016/
Maryland,Joseph Boletepeli,EDGE,JR,Entered,11/11/2021,Maryland,,85.87,Heritage,https://www.on3.com/rivals/joseph-boletepeli-66468/
Maryland,Isaiah Jacobs,RB,FR,Entered,11/04/2021,Maryland,,,Owasso,https://www.on3.com/rivals/isaiah-jacobs-144292/
Maryland,Frankie Burgess,LB,SO,Entered,10/28/2021,Maryland,Jackson State,83.65,Pahokee,https://www.on3.com/rivals/frankie-burgess-44116/
Maryland,Reece Udinski,QB,SR,Committed,,Avatar,Maryland,,North Penn,https://www.on3.com/rivals/reece-udinski-99170/
Maryland,B'Ahmad Miller,EDGE,RS-JR,Entered,1/04/2021,Avatar,Maryland,81.73,St. Frances Academy,https://www.on3.com/rivals/bahmad-miller-9087/
Miami,Jeremiah Payton,WR,RS-FR,Withdrawn,,Miami,Miami,94.78,Duncan U. Fletcher,https://www.on3.com/rivals/jeremiah-payton-60180/
Miami,Kai-Leon Herbert,OT,SR,Committed,,Miami,Tulsa Golden Hurricane,90.18,American Heritage,https://www.on3.com/rivals/kai-leon-herbert-70561/
Miami,Tyler Johnson,LB,FR,Entered,5/26/2022,Miami,,85.20,Killian,https://www.on3.com/rivals/tyler-johnson-143892/
Miami,Larry Hodges,TE,RS-FR,Committed,,Miami,Middle Tennessee State Blue Raiders,88.33,Jesuit,https://www.on3.com/rivals/larry-hodges-78291/
Miami,Tirek Austin-Cave,LB,FR,Committed,,Miami,West Virginia Mountaineers,88.07,Camden,https://www.on3.com/rivals/tirek-austin-cave-113010/
Miami,Cody Brown,RB,FR,Committed,,Miami,Virginia Cavaliers,88.25,Parkview,https://www.on3.com/rivals/cody-brown-24254/
Miami,Dazalin Worsham,WR,FR,Committed,,Miami,Auburn Tigers,87.40,Hewitt-Trussville,https://www.on3.com/rivals/dazalin-worsham-32724/
Miami,Dazalin Worsham,WR,FR,Entered,4/29/2022,Miami,,87.40,Hewitt-Trussville,https://www.on3.com/rivals/dazalin-worsham-32724/
Miami,Deshawn Troutman,LB,FR,Entered,4/29/2022,Miami,,85.08,Edgewater,https://www.on3.com/rivals/deshawn-troutman-35434/
Miami,Darrell Jackson,DL,FR,Committed,,Maryland,Miami Hurricanes,84.45,Gadsden County,https://www.on3.com/rivals/darrell-jackson-145090/
Miami,Caleb Johnson,LB,RS-SR,Committed,,UCLA,Miami Hurricanes,89.92,Vista Murrieta,https://www.on3.com/rivals/caleb-johnson-144068/
Miami,Akheem Mesidor,EDGE,FR,Committed,,West Virginia,Miami Hurricanes,91.91,Clearwater Academy International,https://www.on3.com/rivals/akheem-mesidor-2338/
Miami,Cody Brown,RB,FR,Entered,4/15/2022,Miami,,88.25,Parkview,https://www.on3.com/rivals/cody-brown-24254/
Miami,Tirek Austin-Cave,LB,FR,Entered,4/13/2022,Miami,,88.07,Camden,https://www.on3.com/rivals/tirek-austin-cave-113010/
Miami,Jonathan Denis,IOL,FR,Committed,,Oregon,Miami Hurricanes,89.71,South Dade,https://www.on3.com/rivals/jonathan-denis-64617/
Miami,Caleb Johnson,LB,RS-SR,Entered,4/08/2022,UCLA,,89.92,Vista Murrieta,https://www.on3.com/rivals/caleb-johnson-144068/
Miami,Darrell Jackson,DL,FR,Entered,4/07/2022,Maryland,,84.45,Gadsden County,https://www.on3.com/rivals/darrell-jackson-145090/
Miami,Jonathan Denis,IOL,FR,Entered,4/05/2022,Oregon,,89.71,South Dade,https://www.on3.com/rivals/jonathan-denis-64617/
Miami,Akheem Mesidor,EDGE,FR,Entered,3/31/2022,West Virginia,Miami,91.91,Clearwater Academy International,https://www.on3.com/rivals/akheem-mesidor-2338/
Miami,Mitchell Agude,LB,RS-SR,Committed,,UCLA,Miami Hurricanes,95.21,Santiago,https://www.on3.com/rivals/mitchell-agude-89929/
Miami,Daryl Porter,CB,FR,Committed,,West Virginia,Miami Hurricanes,90.21,American Heritage,https://www.on3.com/rivals/daryl-porter-31167/
Miami,Mitchell Agude,LB,RS-SR,Entered,2/16/2022,UCLA,,95.21,Santiago,https://www.on3.com/rivals/mitchell-agude-89929/
Miami,Daryl Porter,CB,FR,Entered,2/16/2022,West Virginia,Miami,90.21,American Heritage,https://www.on3.com/rivals/daryl-porter-31167/
Miami,Larry Hodges,TE,RS-FR,Entered,2/14/2022,Miami,Middle Tennessee State,88.33,Jesuit,https://www.on3.com/rivals/larry-hodges-78291/
Miami,Logan Sagapolu,IOL,FR,Committed,,Oregon,Miami Hurricanes,87.70,Skyridge,https://www.on3.com/rivals/logan-sagapolu-79872/
Miami,Antonio Moultrie,EDGE,RS-JR,Committed,,UAB,Miami Hurricanes,88.36,West Florida,https://www.on3.com/rivals/antonio-moultrie-7030/
Miami,Nesta Jade Silvera,DL,JR,Committed,,Miami,Arizona State Sun Devils,91.01,American Heritage,https://www.on3.com/rivals/nesta-jade-silvera-91997/
Miami,Logan Sagapolu,IOL,FR,Entered,1/18/2022,Oregon,,87.70,Skyridge,https://www.on3.com/rivals/logan-sagapolu-79872/
Miami,Henry Parrish,RB,FR,Committed,,Ole Miss,Miami Hurricanes,88.43,Columbus,https://www.on3.com/rivals/henry-parrish-48016/
Miami,Frank Ladson,WR,SO,Committed,,Clemson,Miami Hurricanes,95.94,South Dade,https://www.on3.com/rivals/frank-ladson-44049/
Miami,Henry Parrish,RB,FR,Entered,1/13/2022,Ole Miss,Miami,88.43,Columbus,https://www.on3.com/rivals/henry-parrish-48016/
Miami,Nesta Jade Silvera,DL,JR,Entered,1/07/2022,Miami,,91.01,American Heritage,https://www.on3.com/rivals/nesta-jade-silvera-91997/
Miami,Antonio Moultrie,EDGE,RS-JR,Entered,12/21/2021,UAB,,88.36,West Florida,https://www.on3.com/rivals/antonio-moultrie-7030/
Miami,Jacob Lichtenstein,DL,RS-JR,Committed,,USC,Miami Hurricanes,87.83,Cypress Bay,https://www.on3.com/rivals/jacob-lichtenstein-52053/
Miami,Corey Gaynor,IOL,RS-JR,Committed,,Miami,North Carolina Tar Heels,82.20,Marjory Stoneman Douglas,https://www.on3.com/rivals/corey-gaynor-26146/
Miami,Gurvan Hall,S,JR,Committed,,Miami,Utah State Aggies,91.97,Palm Beach Gardens,https://www.on3.com/rivals/gurvan-hall-47252/
Miami,Mark Pope,WR,JR,Committed,,Miami,Jackson State Tigers,95.56,Miami Southridge,https://www.on3.com/rivals/mark-pope-83522/
Miami,Jacob Lichtenstein,DL,RS-JR,Entered,12/07/2021,USC,,87.83,Cypress Bay,https://www.on3.com/rivals/jacob-lichtenstein-52053/
Miami,Dee Wiggins,WR,RS-SO,Committed,,Miami,Louisville Cardinals,89.00,Miami Southridge,https://www.on3.com/rivals/dee-wiggins-33303/
Miami,Bradley Jennings Jr.,LB,RS-JR,Committed,,Miami,Indiana Hoosiers,86.73,Sandalwood,https://www.on3.com/rivals/bradley-jennings-jr-141915/
Miami,Corey Gaynor,IOL,RS-JR,Entered,12/03/2021,Miami,,82.20,Marjory Stoneman Douglas,https://www.on3.com/rivals/corey-gaynor-26146/
Miami,Frank Ladson,WR,SO,Entered,12/03/2021,Clemson,,95.94,South Dade,https://www.on3.com/rivals/frank-ladson-44049/
Miami,Quentin Williams,EDGE,RS-FR,Committed,,Miami,Marshall Thundering Herd,,Mallard Creek,https://www.on3.com/rivals/quentin-williams-97296/
Miami,Gurvan Hall,S,JR,Entered,11/09/2021,Miami,,91.97,Palm Beach Gardens,https://www.on3.com/rivals/gurvan-hall-47252/
Miami,Mark Pope,WR,JR,Entered,11/09/2021,Miami,,95.56,Miami Southridge,https://www.on3.com/rivals/mark-pope-83522/
Miami,Bradley Jennings Jr.,LB,RS-JR,Entered,11/08/2021,Miami,,86.73,Sandalwood,https://www.on3.com/rivals/bradley-jennings-jr-141915/
Miami,Quentin Williams,EDGE,RS-FR,Entered,11/02/2021,Miami,,,Mallard Creek,https://www.on3.com/rivals/quentin-williams-97296/
Miami,Dee Wiggins,WR,RS-SO,Entered,10/28/2021,Miami,,89.00,Miami Southridge,https://www.on3.com/rivals/dee-wiggins-33303/
Miami,Jeremiah Payton,WR,RS-FR,Entered,9/24/2021,Miami,,94.78,Duncan U. Fletcher,https://www.on3.com/rivals/jeremiah-payton-60180/
Miami,Kai-Leon Herbert,OT,SR,Entered,9/21/2021,Miami,,90.18,American Heritage,https://www.on3.com/rivals/kai-leon-herbert-70561/
Miami (OH),Brian Ugwu,LB,SO,Committed,,Rutgers,Miami (OH) RedHawks,83.00,Hillside,https://www.on3.com/rivals/brian-ugwu-14817/
Miami (OH),Matt Bjorson,TE,SR,Committed,,Indiana,Miami (OH) RedHawks,82.47,Hinsdale Central,https://www.on3.com/rivals/matt-bjorson-85091/
Miami (OH),David Afari,RB,SO,Committed,,Avatar,Miami (OH),82.65,Lakota West,https://www.on3.com/rivals/david-afari-31414/
Miami (OH),Evan Azzara,OT,FR,Committed,,Avatar,Miami (OH),79.14,Plum,https://www.on3.com/rivals/evan-azzara-43183/
Miami (OH),Yahsyn McKee,CB,JR,Committed,,Mercer,Miami (OH) RedHawks,,Stockbridge,https://www.on3.com/rivals/yahsyn-mckee-155589/
Miami (OH),James Burns,WR,SO,Committed,,Miami (OH),Austin Peay Governors,,Rocky River,https://www.on3.com/rivals/james-burns-155260/
Miami (OH),Cecil Singleton,ATH,RS-SO,Committed,,Avatar,Miami (OH),77.82,Walnut Hills,https://www.on3.com/rivals/cecil-singleton-19269/
Miami (OH),Jordan Brunson,RB,FR,Committed,,Virginia Tech,Miami (OH) RedHawks,82.53,Denmark,https://www.on3.com/rivals/jordan-brunson-65267/
Miami (OH),Yahsyn McKee,CB,JR,Entered,5/01/2022,Mercer,,,Stockbridge,https://www.on3.com/rivals/yahsyn-mckee-155589/
Miami (OH),Evan Azzara,OT,FR,Entered,4/30/2022,Avatar,Miami (OH),79.14,Plum,https://www.on3.com/rivals/evan-azzara-43183/
Miami (OH),Brian Ugwu,LB,SO,Entered,4/29/2022,Rutgers,,83.00,Hillside,https://www.on3.com/rivals/brian-ugwu-14817/
Miami (OH),David Afari,RB,SO,Entered,4/29/2022,Avatar,Miami (OH),82.65,Lakota West,https://www.on3.com/rivals/david-afari-31414/
Miami (OH),Corey Suttle,EDGE,RS-FR,Committed,,Iowa State,Miami (OH) RedHawks,85.07,Jefferson City,https://www.on3.com/rivals/corey-suttle-26339/
Miami (OH),Jordan Brunson,RB,FR,Entered,4/20/2022,Virginia Tech,,82.53,Denmark,https://www.on3.com/rivals/jordan-brunson-65267/
Miami (OH),Kam Butler,EDGE,JR,Committed,,Miami (OH),Virginia Cavaliers,91.04,Covington Catholic,https://www.on3.com/rivals/kam-butler-70994/
Miami (OH),AJ Mayer,QB,RS-SO,Entered,1/26/2022,Avatar,Miami (OH),80.00,Covington Catholic,https://www.on3.com/rivals/aj-mayer-2196/
Miami (OH),Matt Bjorson,TE,SR,Entered,1/26/2022,Indiana,,82.47,Hinsdale Central,https://www.on3.com/rivals/matt-bjorson-85091/
Miami (OH),Kam Butler,EDGE,JR,Entered,1/25/2022,Miami (OH),,91.04,Covington Catholic,https://www.on3.com/rivals/kam-butler-70994/
Miami (OH),Cecil Singleton,ATH,RS-SO,Entered,1/25/2022,Avatar,Miami (OH),77.82,Walnut Hills,https://www.on3.com/rivals/cecil-singleton-19269/
Miami (OH),John Brekke,IOL,RS-JR,Committed,,Avatar,Holy Cross,,Loyola Academy,https://www.on3.com/rivals/john-brekke-150483/
Miami (OH),Michael Dowell,S,RS-SO,Committed,,Michigan State,Miami (OH) RedHawks,89.00,St. Edward,https://www.on3.com/rivals/michael-dowell-87632/
Miami (OH),James Maye,WR,SO,Entered,1/24/2022,Avatar,Miami (OH),78.55,Rocky River,https://www.on3.com/rivals/james-maye-55715/
Miami (OH),James Burns,WR,SO,Entered,1/24/2022,Miami (OH),Austin Peay,,Rocky River,https://www.on3.com/rivals/james-burns-155260/
Miami (OH),Miles Marshall,WR,RS-SO,Committed,,Indiana,Miami (OH) RedHawks,84.00,Parkview,https://www.on3.com/rivals/miles-marshall-89697/
Miami (OH),Nolan Johnson,CB,RS-SO,Committed,,East Carolina,Miami (OH) RedHawks,82.75,Southwest Guilford,https://www.on3.com/rivals/nolan-johnson-142330/
Miami (OH),John Brekke,IOL,RS-JR,Entered,1/17/2022,Avatar,Holy Cross,,Loyola Academy,https://www.on3.com/rivals/john-brekke-150483/
Miami (OH),Lonnie Phelps,EDGE,SO,Committed,,Miami (OH),Kansas Jayhawks,91.94,Mt. Healthy,https://www.on3.com/rivals/lonnie-phelps-80015/
Miami (OH),Ivan Pace Jr.,LB,JR,Committed,,Avatar,Miami (OH),91.93,Colerain,https://www.on3.com/rivals/ivan-pace-jr-50122/
Miami (OH),Ty Wise,LB,RS-FR,Committed,,Indiana,Miami (OH) RedHawks,82.57,Carmel,https://www.on3.com/rivals/ty-wise-117136/
Miami (OH),Nolan Johnson,CB,RS-SO,Entered,12/27/2021,East Carolina,,82.75,Southwest Guilford,https://www.on3.com/rivals/nolan-johnson-142330/
Miami (OH),Ivan Pace Jr.,LB,JR,Entered,12/24/2021,Avatar,Miami (OH),91.93,Colerain,https://www.on3.com/rivals/ivan-pace-jr-50122/
Miami (OH),Lonnie Phelps,EDGE,SO,Entered,12/24/2021,Miami (OH),Kansas,91.94,Mt. Healthy,https://www.on3.com/rivals/lonnie-phelps-80015/
Miami (OH),Ty Wise,LB,RS-FR,Entered,12/13/2021,Indiana,,82.57,Carmel,https://www.on3.com/rivals/ty-wise-117136/
Miami (OH),Corey Suttle,EDGE,RS-FR,Entered,12/13/2021,Iowa State,,85.07,Jefferson City,https://www.on3.com/rivals/corey-suttle-26339/
Miami (OH),Miles Marshall,WR,RS-SO,Entered,11/29/2021,Indiana,,84.00,Parkview,https://www.on3.com/rivals/miles-marshall-89697/
Miami (OH),Alec Bornhorst,QB,RS-SO,Entered,11/29/2021,Avatar,Miami (OH),,Lakeview Academy,https://www.on3.com/rivals/alec-bornhorst-2615/
Miami (OH),Michael Dowell,S,RS-SO,Entered,11/28/2021,Michigan State,,89.00,St. Edward,https://www.on3.com/rivals/michael-dowell-87632/
Miami (OH),Trevon Booker,CB,SO,Entered,11/24/2021,Miami (OH),,78.77,Lawrence Central,https://www.on3.com/rivals/trevon-booker-115562/
Miami (OH),Jackson Schott,LB,FR,Entered,11/01/2021,Avatar,Miami (OH),77.99,Center Grove,https://www.on3.com/rivals/jackson-schott-51691/
Miami (OH),Nick Manson,WR,SO,Entered,10/26/2021,Miami (OH),,82.10,Mundy's Mill,https://www.on3.com/rivals/nick-manson-92713/
Michigan,Eyabi Okie-Anoma,EDGE,RS-SO,Committed,,UT Martin,Michigan Wolverines,99.55,St. Frances Academy,https://www.on3.com/rivals/eyabi-okie-anoma-43533/
Michigan,Eyabi Okie-Anoma,EDGE,RS-SO,Entered,8/15/2022,UT Martin,Michigan,99.55,St. Frances Academy,https://www.on3.com/rivals/eyabi-okie-anoma-43533/
Michigan,Sammy Faustin,S,RS-SO,Committed,,Michigan,Massachusetts Minutemen,87.70,Naples,https://www.on3.com/rivals/sammy-faustin-104682/
Michigan,Jordan Morant,S,RS-FR,Committed,,Michigan,Duke Blue Devils,92.23,Bergen Catholic,https://www.on3.com/rivals/jordan-morant-65793/
Michigan,Jack Stewart,OT,RS-SO,Committed,,Michigan,Connecticut Huskies,87.20,New Canaan,https://www.on3.com/rivals/jack-stewart-51361/
Michigan,Cam Goode,DL,JR,Committed,,UCF,Michigan Wolverines,87.23,St. John's College,https://www.on3.com/rivals/cam-goode-17462/
Michigan,Jack Stewart,OT,RS-SO,Entered,4/19/2022,Michigan,,87.20,New Canaan,https://www.on3.com/rivals/jack-stewart-51361/
Michigan,Jordan Morant,S,RS-FR,Entered,4/15/2022,Michigan,Duke,92.23,Bergen Catholic,https://www.on3.com/rivals/jordan-morant-65793/
Michigan,Cam Goode,DL,JR,Entered,2/15/2022,UCF,,87.23,St. John's College,https://www.on3.com/rivals/cam-goode-17462/
Michigan,Sammy Faustin,S,RS-SO,Entered,1/27/2022,Michigan,,87.70,Naples,https://www.on3.com/rivals/sammy-faustin-104682/
Michigan,George Johnson III,CB,RS-FR,Committed,,Michigan,Massachusetts Minutemen,85.57,Martin County,https://www.on3.com/rivals/george-johnson-iii-142153/
Michigan,Andre Seldon Jr.,CB,RS-FR,Committed,,Michigan,New Mexico State Aggies,92.30,Belleville High School,https://www.on3.com/rivals/andre-seldon-jr-4684/
Michigan,Chuck Filiaga,IOL,RS-JR,Committed,,Michigan,Minnesota Golden Gophers,93.20,Aledo,https://www.on3.com/rivals/chuck-filiaga-23475/
Michigan,Dan Villari,QB,FR,Committed,,Michigan,Syracuse Orange,83.17,Plainedge,https://www.on3.com/rivals/dan-villari-28959/
Michigan,Darion Green-Warren,CB,SO,Committed,,Michigan,Nevada Wolf Pack,91.83,Narbonne,https://www.on3.com/rivals/darion-green-warren-30109/
Michigan,Chuck Filiaga,IOL,RS-JR,Entered,1/07/2022,Michigan,Minnesota,93.20,Aledo,https://www.on3.com/rivals/chuck-filiaga-23475/
Michigan,Dan Villari,QB,FR,Entered,1/06/2022,Michigan,,83.17,Plainedge,https://www.on3.com/rivals/dan-villari-28959/
Michigan,Andre Seldon Jr.,CB,RS-FR,Entered,1/06/2022,Michigan,,92.30,Belleville High School,https://www.on3.com/rivals/andre-seldon-jr-4684/
Michigan,George Johnson III,CB,RS-FR,Entered,1/06/2022,Michigan,,85.57,Martin County,https://www.on3.com/rivals/george-johnson-iii-142153/
Michigan,Anthony Solomon,LB,JR,Entered,1/03/2022,Michigan,Arizona,90.61,St. Thomas Aquinas,https://www.on3.com/rivals/anthony-solomon-6576/
Michigan,Darion Green-Warren,CB,SO,Entered,1/03/2022,Michigan,,91.83,Narbonne,https://www.on3.com/rivals/darion-green-warren-30109/
Michigan,Anthony Solomon,LB,JR,Committed,,Michigan,Arizona Wildcats,90.61,St. Thomas Aquinas,https://www.on3.com/rivals/anthony-solomon-6576/
Michigan,Olusegun Oluwatimi,IOL,RS-JR,Committed,,Virginia,Michigan Wolverines,93.50,DeMatha Catholic,https://www.on3.com/rivals/olusegun-oluwatimi-119561/
Michigan,Nolan Rumler,IOL,JR,Committed,,Michigan,Kent State Golden Flashes,92.18,Archbishop Hoban,https://www.on3.com/rivals/nolan-rumler-93904/
Michigan,JD Johnson,QB,FR,Entered,12/10/2021,Avatar,Michigan,,Pinnacle,https://www.on3.com/rivals/jd-johnson-144018/
Michigan,Olusegun Oluwatimi,IOL,RS-JR,Entered,12/06/2021,Virginia,,93.50,DeMatha Catholic,https://www.on3.com/rivals/olusegun-oluwatimi-119561/
Michigan,Nolan Rumler,IOL,JR,Entered,10/01/2021,Michigan,,92.18,Archbishop Hoban,https://www.on3.com/rivals/nolan-rumler-93904/
